id	lemma	sense_id	left	word	right	senses
1106	кабачок	2	морковь 5 свекла 12 укроп 40 - 60	кабачок	4 письмо в тема на хрен такой перец ! семен в пакетик - коварный	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1107	кабачок	2	август -- уралец начинать массово заготавливать огурец и томат . затем наступать время заготовка	кабачок	, патиссон , баклажан и тыква . на сегодняшний день килограмм простой йодированный соль стоить	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1108	кабачок	2	базилик , соль и перец . с что сочетаться : красный сухой вино . рецепт 2	кабачок	с тигровый креветка под соус из авокадо время приготовление - 15 минута . надо :	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1109	кабачок	3	просмотреть полтора десяток медицинский номерной диета , назначать при различный заболевание . так вот	кабачок	, пожалуй , единственный овощ , который не попадать в список исключение , ограничение при каждый	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1110	кабачок	2	и славка не стать . пускай сначала съездить на рынок за помидор и	кабачок	. дом доводить до полный опустошение : не из что приготовить ужин . -- кошмар какой-то	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1111	кабачок	2	, без согласование с москва , то быть с генеральный и семейный . запах жареный	кабачок	заставлять шемякин поднимать глаз от узор на ковер , в который он уставиться ,	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1112	кабачок	2	растительный масло и разбавлять вода , в который вариться кабачок . соединить с протерты	кабачок	3 / 4 стакан молоко , размешать , поставить на огонь , давать закипеть . сразу же	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1113	кабачок	2	быть я есть блюдо клара новикова . это творожный чудо с цветной капуста ,	кабачок	, чеснок и зелень . вот у кто надо спрашивать рецепт , она любить готовить .	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1114	кабачок	2	взаимный совет добрый слово . мариновать кабачок что же простой ! 5 килограмм молодой	кабачок	нарезать кубик , натереть на терка 300 грамм морковь и один стакан чеснок .	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1115	кабачок	2	на содержание нитрат . специалист лаборатория , контролировать качество продукт , советовать мы покупать капуста ,	кабачок	, арбуз и дыня . именно в они , как мы объяснять , скапливаться много все	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1116	кабачок	3	местный житель . на прогретый южный солнце поле в изобилие расти помидор , баклажан ,	кабачок	, тыква , артишок , сладкий перец , лук ; в оливковый роща собирать маслина , из который	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1117	кабачок	2	и вареный яйцо . на обед быть борщ , гороховый суп , рис с тушеный	кабачок	. отец дмитрий предлагать заварить чай с трава и приносить из свой палатка	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1118	кабачок	3	штука 50 огурец в теплица , 50 помидор в открытый грунт , 5 перец ,	кабачок	, зелень , горох . что-нибудь да вырастать . с квартира я еще не заниматься . стоимость	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1119	кабачок	2	"под сыр "" фет "" время приготовление - 15 минута . надо : по 1 баклажан и"	кабачка	"средний величина , 100 грамм сыр "" фет "" , 100 грамм консервированный помидор в собственный"	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1120	кабачок	2	, обрекать на смерть гладиатор , указывать большой палец вниз , -- они пусть жрать твой	кабачок	.	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1121	кабачок	2	. класть трубка , а потом объяснять : - пенсионерка звонить . деньги заканчиваться , а быть что .	кабачок	один находить да горсть вермишель . вот и приходиться она учить , как из	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1122	кабачок	2	сначала морковь , через 1 минута добавить корень сельдерей , еще через 2 минута -	кабачок	и шампиньон . давать вода вскипеть , снять с огонь и откинуть овощ на	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1123	кабачок	2	, или творог , или провернутый на мясорубка вареный мясо , или тертый яблоко , тыква ,	кабачок	, кусочек отварной курица или рыба , колбаса . печ в духовка на средний жара .	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1124	кабачок	2	. . . они и с дыня мочь , и с арбуз , да хоть и с	кабачкий	"сыграть ! - "" ант . "" . канал "" культура "" . 12.40 д/ф "" попа "" ( "" аиф "" , прислать г."	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1125	кабачок	3	. кровоточиводать десна . недостаток витамин с ( в большой количество содержать в цитрусовый , ягода ,	кабачок	, помидор ) . 2 . нервозность , депрессия . нужный витамин группа в , особенно в1 , в5 , в6	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1126	кабачок	2	, 1 луковица , 1 помидор , рубленый зелень укроп , петрушка , 100 грамм сметана . натереть	кабачок	на крупный терка . луковица мелко порубить . все мешать , заправить сметана . украсить зелень ,	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1127	кабачок	2	хлеб 1 булка	кабачок	2 штука . яйцо 1 штука . костный мука , дрожжи . в средний - 100 рубль	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1128	кабачок	2	, 100 грамм помидор , 2 вареный яйцо , зелень петрушка , 100 грамм сметана . порежлять	кабачок	и огурец тонкий соломка , заправить сметана . сверху украсить долька помидор , рубленый яйцо ,	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1129	кабачок	2	я , например , они лежать до весна . а тот , кто говорить , что лежалый	кабачок	жесткий , они и разрезать нельзя , я отвечать : вы просто не уметь они	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1130	кабачок	2	заливать в банк . банк сразу же закрывать крышка и стерилизовать 8 минута .	кабачок	с яблоко	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1131	кабачок	2	много стирка , уборка , но я решать сначала сходить на рынок и покупать	кабачок	", который очень вдруг захотеться . . . "" афанасий иванович вспоминать съедать за обед жареный ломтик"	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1132	кабачок	2	быть с постройка и утонуть техника . - людмила васильевна говорить , что мы еще	кабачок	вырастить и дайкон посадить , - улыбаться фермер . -- мочь , правда вырастить . вот вода спадть	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1133	кабачок	2	традиционный хлебный мякиш заменять овощный добавка , такой как картофель , морковь , капуста , тыква ,	кабачок	, то они не только придать котлета новый вкусовой оттенок , но и повышать	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1134	кабачок	3	цветение и созревание клубника , смородина , малина и вишня , падать яблоко , огурец , патиссон ,	кабачок	, первый клубень молодой картошка , заготовка варенье , поход в лес за гриб и	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1135	кабачок	2	"несколько рецепт , идеальный по кремлевский диета . салат "" летний "" нужный : 200 грамм молодой"	кабачок	, 200 грамм огурец , 100 грамм помидор , 2 вареный яйцо , зелень петрушка , 100	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1136	кабачок	2	салат из кабачок 3 килограмм	кабачок	, 150 грамм чеснок , 100 грамм уксус , 200 грамм подсолнечный масло , 1 статья .	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1137	кабачок	2		кабачок	очистить и натереть на крупный терка ( можно порезать кубик ) . посолита , заправить растительный	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1138	кабачок	2	отдельность обжаривать в масло . сверху присаливать . подай к стол , выложить поочередно слой :	кабачок	, лук и помидор . по желание , можно посыпать рубить зелень . в последний время	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1139	кабачок	2	теперь с это делать короткий овощи. брать	кабачок	свежий , резать мелко , обычно полкабачка , если на один день , целый , если на	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1140	кабачок	2	луковица , 2 - 3 зубчик чеснок , 1 шт. сладкий перец . нарезать кружка молодой	кабачок	складывать в 3-литровый банк , пересыпать они	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1141	кабачок	3	выращивание из ботанический семя ) , а также лук и капуста . тыквенный культура - огурец ,	кабачок	, патиссона очень плохо переносить пересадка , поэтому , если хотеть получать ранний огурчик в	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1142	кабачок	3	ямка ! за поворот поле поредеть , становиться видный огород с плеть тыква и	кабачок	, верхушка тополь , крыша дом . колька ускорять шаг , почти побежать . он почему-то верить ,	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1143	кабачок	3	не лениться каждый день собирать больной ягода в отдельный посуда и сжигать .	кабачок	и патиссона продолжать расти . не спешить они убирать , хорошо накрыть пленка , пусть	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1144	кабачок	3	, военный , хозяйственный ; выделять сразу старшина жилье , ставить сразу бригадир , заводить он огород ,	кабачок	, курица , -- наладиться к гражданский жизнь . . . через год , на день победа , 9 май ,	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1145	кабачок	3	, и начинать выкашивать маленький полянка , который простираться от задний веранда до плантация	кабачок	. если не для коза сено запасать , а воспитывать газон , то косьбый -- дело	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1146	кабачок	3	-- мужской . ) . этот явление ученый называть временный двудомность . она бывать , например , в орех .	кабачок	и огурец начинать свой жизнь как мужской растение , затем они становиться обоеполый (	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1147	кабачок	3	, привить и здоровый растение . оба вид тля предпочитать лист поражать огуречный мозаика	кабачок	, собираться под они . в полевой условие , однако , популяция насекомое на здоровый кабачок	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1148	кабачок	3	, который плохо пропускать вода . этот прием называться скарификация . часто скарифицировать семя вьетнамский	кабачок	( лагенария ) , многие дерево из семейство бобовый и некоторый другой растение . -- но в	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1149	кабачок	3	сад с арбуз ,	кабачкий	и тыква . обертывать стакан изнутри влажный бумажный салфетка . между бумага и стакан	1 - Небольшой ресторан; 2 - Недозрелый плод, употребляемый в пищу; 3 - Огородное растение с крупными продолговатыми плодами
1150	капот	1	. иногда - с помощь профессионал . автомобиль , как известный , бывать разный . в один под	капот	двести лошадь , в другой - всего шестьдесят , и тот от отечественный заводчик . или	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1151	капот	1	"включить задний , ехать за я машина пойти я в лоб и останавливаться """	капот	"в капот "" . из она выскакивать четверо крепкий ребята с железный прут . амбал"	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1152	капот	1	"возражать , но замечать , что движок в "" додж "" великоватый , и , пожалуй , под "" виллис """	капот	не влезать , приходиться специальный кожух наращивать , а это же горб -- и оба	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1153	капот	1	. можно обходиться и первый три . замок и запорный устройство на руль , кпп ,	капот	, педаль и так стоить не очень дорогой . можно находить и за	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1154	капот	1	"который усиливать пухлый "" щека "" с маленький кругляшка противотуманка . а "" орлиный нос "" из"	капот	, переходить в массивный решетка радиатор и далее в выдвинуть вперед на манер	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1155	капот	1	я махать рука в сторона машина с разинуть	капот	. . . по взмах оттуда вместо жена выпрыгивать наш человек с сувенир . -- с первый	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1156	капот	1	. что тут только нет ! практически весь машина , даже десятилетние , с иголочка . под	капот	"все блестеть , ни ржавчинка . а какой смешной цена ! ! за девятилетний пятый "" бмв """	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1157	капот	1	на кремлевский набережная , и машина угнавать . я заломить рука и бросать на	капот	. и держать так до приезд владелец авто . затем начинаться допрос в машина .	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1158	капот	1	нищета до богема порядка 14 тысяча евро , сколько быть у мы под	капот	"peugeot 508 предлагать сплошь "" четверка "" . что поделать , мода в автопром сегодня определять"	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1159	капот	1	чувство , словно только чтобы покорять на родео свирепый буйвол . снежный барс под	капот	в тестовый jeep wrangler стоять тяговитый дизельный двигатель объем 2,8 литр .	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1160	капот	1	снижать нагрузка и открывать кран отопитель . помогать охлаждать мотор электровентилятор и открытый	капот	.	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1161	капот	1	, что состав не оставлять потек и след , после то как мы вытереть	капот	. гель для удаление след насекомое insekten entferner-gel от немецкий фирма pingo	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1162	капот	1	быть такой сила , что машина оказываться на бок , в она оторвать кузов ,	капот	", крыло , груз раскидывать в радиус десять метр "" , - сказать собеседник агентство . автомобиль "" урал "" ,"	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1163	капот	1	от ближайший заправка : топливо мочь не хватать . плюс на холостой оборот под	капот	выть вьюга , но стоить чуть придавить газ , и она сменяться бураный альтиметр	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1164	капот	1	под кабина двигатель как защищать водитель от дизельный шум и запах откидной	капот	внутри кабина не решать этот задача . обслуживать двигатель в тесный и темный	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1165	капот	1	мочь оставаться в сторона . перед последний бросок на киев устраивать трапеза на	капот	машина . виктор пить отказываться . уходить на край поляна и почти 40 минута	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1166	капот	1	. 2 . слегка изогнутый передний стойка , большой угол наклон ветровой стекло и длинный	капот	относиться к характерный отличительный черта alfa romeo 147 . длинный и низкий передний	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1167	капот	1	. так , ранее представлять концепт пикап иметь оборудование для пляжный служба спасение . под	капот	в amarok разместиться современный двигатель концерн , главный из который становиться дизель tdi	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1168	капот	1	сплюнуть в окровавливать физиономия . для полный кураж прошеться бить по стекло и	капот	, дополнить симфония городской звук звон битый стекло . исполнить акт возмездие , он , не	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1169	капот	1	гараж дымиться он скульптурный мастерская , стоять орангутангать из металлолом , с голова из	капот	""" шевроле "" . млеть белый купальщица с мяч , тот самый , который так влиять на"	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1170	капот	1	капот повалить густой дым . - я тут же останавливать машина . начало быть открывать	капот	, а оттуда на я пламя полыхнуть , - обреченно наблюдать , как догорать он работа ,	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1171	капот	1	general motors мочь изгаляться как угодно : оснащать открытый машина кондиционер , ставить под	капот	"семилитровый движок , а на капот -- огромный воздухозаборник . американец продолжать поклоняться "" корвет"	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1172	капот	1	завороженный , он падать она на капот и громко закричать , а потом с	капот	сваливаться на земля . это быть парень из соседний двор , и он машина	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1173	капот	1	автомат и заорать в весь глотка : -- стоять ! выходить из автомобиль ! рука на	капот	!	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1174	капот	1	""" цвет слоновый кость отреставрировать на горьковский автозавод . весь внешний деталь хромировать , на"	капот	- знаменитый олень . салон тоже обновить - теперь он кожаный . коробка передача заменять на	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1175	капот	1	. она останавливать другой машина и просить водитель помогать она . тот лезть под	капот	, дама интересоваться : -- ну как , большой поломка	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1176	капот	1	руль свой машина , грубо отказываться выполнять требование постовой милиционер , тот оказываться на	капот	"двигаться бернесовский "" волга "" , и артист , рисковать каждый секунда сбрасывать он под колесо ,"	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1177	капот	1	соперничать в тот год с звезда на полосатый флаг . она светиться на	капот	купе mercedes 280 se . принятый считать , что современный мода рождаться в 60 -	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1178	капот	1	напоминать рамный pajero sport и даже что-то outlander позапрошлый поколение . например , на	капот	вновь вырастать гора фуджи в вид схематичный треугольник . более то , в россия	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1179	капот	1	руль и полуавтоматический коробка передача ! еще я нравиться смотреть , как водитель открывать	капот	"и рыться там . так я и не становиться водитель "" лиаза "" ! так что"	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1180	капот	1	если машина стоять на место , казаться , что она оголтело нестись вперед . под	капот	range rover compact должен размещать турбированный дизельный двигатель объем 2,2 литр .	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1181	капот	1	опираться на она рука , в она быть обреченный лицо . андрей пытаться открывать	капот	. дождь поливать на слава . к актер подбегать рапирский , замерить экспонометр лицо	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1182	капот	1	время что-то стеснять . другой песня -- gtc с турбомонстр 1,6 литр под	капот	. тут вы и тяга в широкий диапазон оборот , и раскрепощеть ход рукоятка	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1183	капот	1	встречаться , прочность лакокрасочный покрытие и антикоррозиоть обработка кузов автомобиль образцовый называть нельзя .	капот	"покрывать скол , место который начинать "" цвести "" , песок из-под передний колесо сбивать краска"	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1184	капот	1	более два минута : один на двигатель и один на коробка . импотент под	капот	аккумулятор - это основа нормальный жизнь в сильный мороз . как правило , мы узнавать	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1185	капот	1	. идти колонна через кишлак . в первый машина глохнуть мотор . водитель выходить , поднимать	капот	. . . пацан , год десять , он нож -- в спина . . . там , где сердце . солдат ложиться	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
1186	капот	1	бездорожье . забор воздух для мотор осуществляться из высоко размещать отверстие по бок	капот	, а на водный преград сенсор wade sensing еще и отслеживать уровень вода	1 - Откидная покрышка у различных механизмов, предохраняющая их от пыли, сырости и т.п.; 2 - Женское домашнее платье свободного покроя; домашний халат
